DrugBank	DB00776	DB01045	DB00443	DB00433	DB01914	DB01224	DB09140	DB13142	DB01072	DB00734	DB01118	DB01406	DB00568	DB13919	DB01184	DB00700	DB00471	DB00215	DB01114	DB06794	DB01182	DB01217	DB00455	DB00654	DB00846	DB00564	DB00540	DB00389	DB09055	DB01203	DB00359	DB11075	DB01060	DB01073	DB00869	DB00016	DB13588	DB00656	DB03166	DB00437	DB00501	DB01033	DB01017	DB01039	DB00452	DB06822	DB16001	DB00768	DB13064	DB00126	DB00967	DB13257	DB01319	DB00446	DB00321	DB09216	DB00836	DB00295	DB00998	DB00864	DB00459	DB01225	DB01037	DB01013	DB01059	DB00990	DB06723	DB00027	DB00804	DB00363	DB00213	DB01166	DB11783	DB01628	DB11348	DB00273	DB09104	DB01186	DB00492	DB11750	DB01012	DB06791	DB00521	DB00646	DB00440	DB00627	DB01340	DB00497	DB01029	DB00766	DB00358	DB09300	DB00781	DB00104	DB00758	DB00265	DB00476	DB00590	DB01275	DB00495	DB00650	DB00959	DB00258	DB01111	DB04839	DB01126	DB00842	DB01076	DB00584	DB00014	DB00605	DB00390	DB00268	DB05259	DB01592	DB00625	DB00999	DB01377	DB12293	DB00503	DB14322	DB00214	DB00668	DB00477	DB00373	DB01591	DB00571	DB06778	DB00350	DB01241	DB00577	DB00622	DB00698	DB01142	DB09070	DB00697	DB00620	DB09236	DB00951	DB01246	DB13518	DB01162	DB01621	DB00280	DB00404	DB00630	DB00953	DB00354	DB00472	DB00287	DB00465	DB09209	DB04846	DB00936	DB00975	DB01393	DB01176	DB00696	DB01202	DB00234	DB09270	DB00712	DB01016	DB00328	DB00457	DB08950	DB01216	DB16003	DB00831	DB00682	DB11060	DB13158	DB04574	DB01420	DB00820	DB00498	DB00158	DB00770	DB00795	DB11100	DB00843	DB00451	DB00710	DB00136	DB00716	DB00624	DB00334	DB00388	DB00973	DB01223	DB00469	DB01085	DB00254	DB01023	DB00862	DB00822	DB00150	DB01234	DB01138	DB11059	DB00381	DB00448	DB00709	DB00283	DB00714	DB00351	DB01109	DB01171	DB08799	DB09220	DB01005	DB00423	DB06724	DB06698	DB03904	DB00007	DB00989	DB01083	DB00040	DB00945	DB04272	DB00731	DB00484	DB00706	DB01050	DB00342	DB01124	DB09561	DB00727	DB00790	DB16002	DB00364	DB00608	DB01394	DB00412	DB09064	DB00678	DB00884	DB01173	DB01156	DB06694	DB01068	DB00661	DB01409	DB00966	DB00282	DB01242	DB09287	DB06282	DB01380	DB00475	DB00993	DB00715	DB13411	DB01238	DB01120	DB09276	DB00420	DB00808	DB09512	DB00413	DB01586	DB00557	DB00209	DB00175	DB00399	DB00537	DB00811	DB00912	DB00490	DB14091	DB00829	DB00255	DB01211	DB00585	DB09543	DB00722	DB04339	DB01616	DB00337	DB06825	DB13946	DB01101	DB00819	DB01020	DB00238	DB00324	DB00332	DB06288	DB01097	DB00527	DB00598	DB01069	DB00852	DB00421	DB00190	DB00422	DB00825	DB00594	DB01210	DB00983	DB00335	DB00675	DB09301	DB00871	DB01129	DB01364	DB00623	DB00425	DB01200	DB12523	DB00115	DB00860	DB00531	DB01014	DB00591	DB00152	DB01373	DB01194	DB00720	DB13783	DB00458	DB00994	DB00244	DB00550	DB00813	DB00489	DB00394	DB00201	DB12783	DB00494	DB00875	DB01396	DB00264	DB01128	DB00176	DB00883	DB00782	DB01595	DB00207	DB01062	DB00663	DB00524	DB00588	DB00310	DB00619	DB00798	DB00979	DB12554	DB00641	DB00181	DB00222	DB00555	DB09095	DB13643	DB00905	DB00788	DB01104	DB01165	DB00528	DB00794	DB01418	DB00747	DB14126	DB00384	DB01198	DB00302	DB01333	DB00203	DB00346	DB04815	DB00749	DB11264	DB01036	DB01580	DB00593	DB00279	DB00216	DB00787	DB00929	DB00502	DB00544	DB00248	DB00178	DB00427	DB00741	DB00195	DB00688	DB00481	DB00343	DB01551	DB13365	DB11074	DB12278	DB09153	DB00876	DB00658	DB00315	DB00752	DB00586	DB01390	DB01197	DB00687	DB00231	DB00186	DB00250	DB00200	DB01235	DB00563	DB00341	DB00659	DB01048	DB01611	DB00426	DB00387	DB00814	DB01175	DB00850	DB00549	DB00900	DB00612	DB13559	DB00349	DB00153	DB13872	DB00950	DB06799	DB00285	DB00960	DB00230	DB00333	DB00674	DB00780	DB09167	DB11321	DB09268	DB00669	DB00454	DB01601	DB01006	DB09481	DB00256	DB01193	DB00275	DB00964	DB00972	DB00316	DB00277	DB01024	DB00952	DB00375	DB00918	DB01095	DB00035	DB00595	DB01190	DB00695	DB04861	DB01232	DB00177	DB00030	DB09242	DB01098	DB01222	DB01047	DB09488	DB01140	DB01600	DB00920	DB00370	DB01432	DB13803	DB13532	DB00091	DB01077	DB06153	DB00376	DB00879	DB01115	DB06706	DB01233	DB01001	DB00927	DB13478	DB00169	DB01195	DB09281	DB00938	DB00391	DB01075	DB09020	DB00915	DB00567	DB00896	DB00313	DB06757	DB00180	DB01174	DB00647	DB00784	DB00193	DB01436	DB00635	DB00736	DB00916	DB00881	DB00519	DB00257	DB01067	DB00436	DB01148	DB00545	DB00338	DB01136	DB14500	DB11094	DB00331	DB00482	DB00252	DB01624	DB01132	DB09255	DB01250	DB00859	DB01296	DB11602	DB00461	DB00284	DB00726	DB00863
DB13518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB01162	0	0	0	0	0	49	0	0	0	60	49	0	60	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	49	0	0	0	0	49	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	49	0	0	0	30	0	0	0	49	0	49	0	0	0	0	0	0	0	30	49	49	0	0	0	0	0	0	0	0	0	49	0	0	0	49	0	0	0	49	0	0	0	0	49	5	49	30	0	30	0	49	0	0	49	0	0	0	49	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	49	0	0	5	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	49	60	0	0	0	0	0	49	0	0	0	49	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	49	49	0	0	0	0	49	49	0	0	0	73	0	0	49	60	0	0	60	0	49	0	49	0	49	0	0	0	0	0	0	0	60	0	0	0	49	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	49	0	0	0	0	0	0	30	0	5	49	0	0	0	49	49	5	30	0	0	5	0	5	0	0	49	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	30	0	0	0	0	0	0	30	0	0	49	0	0	0	0	0	49	0	49	0	0	0	0	0	0	0	60	0	0	0	0	0	0	60	60	0	0	0	49	0	0	0	60	10	0	0	0	0	30	0	0	0	0	0	0	0	0	49	0	0	30	0	0	49	0	0	0	0	0	49	0	0	49	0	0	49	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	30	60	0	0	49	0	0	0	0	0	0	0	0	0	30	49	49	0	0	0	0	0	0	0	0	0	0	0	49	30	0	49	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	49	49	0	0	49	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB01621	0	4	0	49	0	49	0	0	47	49	47	0	0	0	0	0	0	47	49	0	0	0	49	0	0	4	49	0	0	0	0	0	0	0	0	0	0	49	0	0	47	0	16	0	0	0	0	49	0	0	49	0	47	47	49	0	0	49	49	0	0	0	49	0	0	0	0	0	0	47	47	0	0	0	0	49	0	0	0	0	47	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	75	0	49	0	0	0	0	0	32	0	0	49	0	0	0	47	0	0	0	47	0	0	0	0	0	47	0	47	0	49	0	49	0	0	47	0	0	0	0	0	49	0	49	0	47	0	0	0	0	0	0	0	49	49	49	0	0	0	70	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	47	0	0	0	47	0	0	0	49	0	0	0	0	0	0	0	0	0	70	16	0	0	0	70	0	0	0	0	0	47	0	70	0	0	0	16	47	0	49	47	0	0	0	47	0	49	0	49	0	47	0	49	70	0	47	0	0	32	0	16	0	0	0	0	0	70	49	0	49	0	47	0	0	0	0	0	0	0	0	0	0	0	4	0	0	36	0	49	0	49	61	0	0	49	0	0	0	0	0	0	0	0	0	0	49	16	49	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	49	0	0	47	0	49	49	0	73	0	47	0	0	49	47	0	0	0	49	0	47	0	0	0	0	49	70	49	0	0	0	0	47	0	0	4	0	49	0	0	49	0	0	47	0	0	0	0	0	49	49	0	49	0	0	47	0	49	0	49	0	47	0	0	47	49	0	0	0	0	0	0	49	47	0	0	0	0	49	49	0	0	49	0	49	0	0	0	0	0	0	49	49	0	0	0	0	47	0	49	49	0	47	0	8	47	0	49	47	0	0	49	49	47	0	0	0	0	0	0	16	0	47	0	49	0	49	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	16	0	0	0	47	0	49	0	0	0	0	49	0	0	0	47	0	0	0	36	47	0	0	0	0	49	0	0	4	49	0	49	0	0	47	0	0	0	47	70	0	0	0	47	0	0	0	70	47	4	49	70	0	0	0	0	0	0	70	49	0
DB00280	0	75	0	0	0	33	0	0	47	20	20	0	0	0	33	0	0	9	0	0	82	0	0	0	0	4	20	0	0	54	9	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	20	0	0	0	0	0	0	0	9	0	20	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	9	54	0	20	0	0	0	0	0	20	0	0	20	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	20	0	0	0	20	54	20	54	0	0	0	0	20	0	20	0	20	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	54	9	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	20	0	0	9	20	0	0	0	0	0	47	0	20	0	0	0	0	0	0	0	0	47	20	0	0	9	0	0	0	0	0	0	0	0	0	0	0	9	0	9	0	0	0	0	9	0	0	0	0	0	20	0	9	0	0	0	0	0	0	0	49	0	0	0	20	0	0	0	0	0	20	0	20	9	0	20	20	0	0	0	20	0	0	0	20	0	9	0	0	0	0	20	0	9	0	0	0	0	20	0	0	0	0	4	0	0	0	0	0	54	20	0	0	0	0	0	0	54	20	54	20	0	20	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	20	0	9	0	0	54	0	0	0	0	33	0	54	0	47	0	0	0	20	0	0	0	0	0	47	0	0	0	0	0	9	0	0	0	0	0	20	20	0	4	0	0	0	0	0	0	0	47	20	0	0	0	20	54	0	0	0	0	0	20	0	0	0	0	0	54	0	0	47	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	54	0	0	0	0	0	0	20	54	0	20	20	9	0	0	0	0	0	47	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	47	0	0	0	0	0	0	0	0	0	0	20	0	0	0	47	0	0	0	0	0	0	20	20	20	0	0	20	0	20	0	20	0	20	0	0	0	0	0	75	0	0	0	0	0	0	20	0	0	47	9	0	0	0	0	54	0	0	9	0	75	33	9	0	9	0	0	0	0	9	20	0
DB00404	0	4	0	49	0	49	0	0	73	49	47	0	0	0	0	0	0	49	49	0	0	0	49	0	0	4	49	0	0	0	47	0	0	0	0	0	0	49	0	0	0	0	16	0	0	0	0	49	0	0	49	0	73	0	49	0	0	49	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	49	0	49	73	0	0	0	0	0	47	0	73	49	47	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	49	49	73	0	0	0	32	0	0	49	0	0	0	73	0	0	0	49	0	0	0	0	0	47	0	47	0	49	0	49	0	0	0	0	0	0	49	0	0	0	0	0	49	0	0	0	0	0	0	0	49	49	49	0	73	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	70	0	0	47	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	16	0	0	0	47	0	0	73	0	0	0	0	0	0	47	0	16	0	0	49	47	0	0	0	49	0	49	0	49	0	49	0	49	0	0	49	0	0	32	0	16	0	73	0	0	0	0	49	0	49	0	73	0	0	73	0	0	0	0	0	47	0	0	4	0	0	49	47	49	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	16	49	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	49	0	0	0	0	49	49	0	0	0	73	0	0	49	0	0	0	0	49	0	47	0	0	0	73	49	0	49	0	0	0	0	49	0	0	4	0	49	0	0	49	0	0	47	0	0	0	0	0	49	49	0	0	0	0	49	47	49	73	49	0	0	0	0	47	49	0	0	0	0	0	0	0	49	0	0	73	0	49	49	0	0	49	0	49	0	0	0	0	0	0	49	49	47	0	0	0	49	0	49	49	0	47	0	8	16	0	0	47	0	0	0	49	73	0	0	0	0	0	0	16	0	70	0	0	0	0	47	0	0	0	0	0	73	47	0	0	73	0	0	0	0	0	0	16	0	0	0	47	0	49	0	0	0	0	0	0	0	0	47	0	0	0	49	49	0	0	0	0	49	0	0	4	49	0	49	0	0	0	0	73	73	47	0	0	0	0	47	0	0	0	0	0	73	49	0	0	0	0	0	0	0	0	49	0
DB00630	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	49	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	75	0	0	0	70	0	0	49	75	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	49	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	49	0	0	0	0	0	0	0	49	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	49	0	0	0	0	49	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	49	0	0	0	0	0	49	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	70	0	0	0	0	0	0	0	0	70	0	0	0	0	49	0	0	0	0	49	0	0	0	49	0	0	0
DB00953	0	0	0	49	0	49	0	0	0	49	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	49	0	0	0	49	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	49	0	0	73	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	49	0	0	0	0	0	49	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	49	0	49	0	0	49	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	49	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	49	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	49	0	0	47	0	0	49	0	0	0	47	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	49	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	49	0	0	0	0	0	0	0	0	0	49	0	0	49	0	49	47	0	0	49	49	0	0	0	0	0	0	0	0	0	47	0	49	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	49	0
DB00354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB00472	0	4	0	47	0	47	0	0	47	47	47	0	47	0	47	0	0	73	47	0	20	0	47	0	0	47	49	0	0	73	47	0	47	0	0	0	0	20	0	0	47	0	0	0	0	0	0	49	0	0	49	0	47	47	49	0	47	47	49	47	0	0	49	0	20	0	0	0	0	73	47	73	0	47	0	47	0	49	0	0	47	0	47	0	20	0	0	47	47	0	20	0	0	20	11	0	73	47	0	47	0	0	0	0	75	0	49	49	0	20	0	0	47	0	0	47	55	0	0	20	0	0	0	47	47	20	47	0	0	47	0	20	0	49	0	73	0	0	47	49	0	0	47	9	49	0	49	0	0	0	0	0	73	0	0	0	49	49	49	0	73	0	47	47	0	0	0	0	49	47	0	0	0	0	0	6	0	0	0	0	47	70	20	0	0	47	20	0	0	0	0	0	47	0	20	0	64	0	0	0	0	47	0	47	20	0	0	47	0	0	0	49	0	0	0	0	0	0	0	53	0	47	49	73	47	0	47	0	0	0	0	0	47	73	9	0	47	0	49	49	0	49	47	47	0	0	49	0	49	0	47	0	20	0	49	47	0	47	20	0	0	0	20	0	73	0	20	0	9	64	0	47	0	47	0	0	0	0	0	0	20	0	47	0	0	4	0	47	49	47	49	47	20	47	0	0	47	0	0	73	20	73	73	0	20	47	0	47	47	49	0	0	0	47	0	0	0	0	0	0	0	49	0	0	0	49	73	0	47	0	49	49	0	73	0	47	0	0	49	47	0	0	55	49	55	47	0	0	0	47	49	9	49	0	0	0	0	20	20	0	4	47	49	0	0	49	0	0	47	20	0	53	0	20	73	49	70	47	0	0	20	47	49	0	49	0	47	0	0	47	47	0	0	0	0	0	0	49	49	47	0	47	0	47	49	47	0	47	0	49	0	0	0	0	0	0	47	47	47	0	47	0	47	0	49	49	0	20	47	49	47	47	49	49	0	0	49	47	47	0	0	0	73	0	0	47	47	47	0	49	0	47	47	49	0	0	0	73	47	47	0	0	47	0	0	0	0	0	0	49	0	0	0	47	0	49	0	0	49	0	49	20	20	0	47	47	0	20	49	20	0	20	47	0	47	0	0	4	64	0	27	0	0	47	20	0	0	47	9	55	0	0	47	47	0	0	9	53	73	47	9	0	0	0	47	0	53	9	49	47
DB00287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	60	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	70	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	60	0	0	0	60	0	0	0	60	0	60	0	0	0	0	0	0	0	0	60	60	0	0	0	0	0	0	0	0	0	60	0	70	0	0	0	0	0	60	0	0	0	0	60	0	0	60	0	60	0	60	0	0	60	0	0	60	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	70	0	60	70	0	0	0	0	0	0	0	70	0	70	60	0	0	0	0	0	0	0	0	0	10	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	70	0	0	60	10	0	0	0	0	0	60	0	0	0	0	0	0	60	0	60	0	0	0	0	0	0	0	0	0	70	0	0	10	0	70	0	0	0	0	60	0	0	70	0	0	0	60	0	0	0	60	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	70	0	0	0	0	0	0	0	0	0	70	0	60	0	0	0	0	37	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	70	0	0	70	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	60	0	60	0	0	0	0	0	0	0	0	0	0	60	70	0	0	60	0	0	0	0	0	0	0	0	10	60	0	70	0	0	60	0	0	0	0	0	0	0	0	60	0	0	60	70	0	60	0	0	0	0	0	60	0	0	60	70	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	60	0	0	0	0	0	0	0	60	0	0	0	60	0	0	0	0	0	0	0	0	0	60	60	0	70	0	0	70	0	0	0	0	0	0	0	0	60	0	60	0	60	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	60	60	0	0	60	0	0	0	60	0	0	0	70	0	0	0	0	70	0	0	0	70	0	0	0
